ORIGEN,FLUJO,SEMANA,0,1,2,3,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,cluster
Albacete,1,39,0,10,50,0,10,40,0,50,0,240,60,0,0,0,0,0,10,0,0,60,40,20,0,0,0,50,320,Cluster 2
Albacete,1,40,0,20,40,0,20,20,0,30,0,250,90,0,0,0,0,0,0,0,0,90,70,0,0,0,0,50,370,Cluster 2
Albacete,1,41,0,40,60,0,40,40,0,40,0,340,170,0,0,0,0,0,0,10,0,110,50,0,0,0,0,70,340,Cluster 2
Albacete,1,42,0,20,40,0,30,0,0,30,0,260,90,0,0,0,10,0,0,0,0,80,50,0,0,0,0,10,240,Cluster 2
Albacete,1,43,0,30,40,0,10,0,0,30,0,250,80,0,0,0,0,0,0,0,0,80,30,0,0,0,0,90,270,Cluster 2
Albacete,1,44,0,40,80,0,60,30,10,70,0,390,90,0,0,0,0,0,0,0,0,120,70,0,0,0,10,90,450,Cluster 2
Albacete,1,45,0,20,40,0,30,10,0,40,0,220,50,0,0,0,0,0,0,0,0,70,30,0,0,0,0,30,230,Cluster 2
Albacete,1,46,0,10,50,0,20,0,0,10,0,220,40,0,0,0,0,0,0,0,0,60,60,0,0,0,0,40,230,Cluster 2
Albacete,1,47,0,30,60,0,10,0,0,20,0,200,50,0,0,0,10,0,0,0,0,90,50,0,0,0,0,20,230,Cluster 2
Albacete,1,48,0,20,30,0,20,0,0,0,0,170,70,0,10,0,0,0,0,0,10,60,60,0,0,0,0,50,240,Cluster 2
Albacete,1,49,0,30,60,0,60,40,0,70,0,410,40,0,0,0,0,0,0,0,0,110,90,0,0,0,0,60,440,Cluster 2
Albacete,1,50,0,10,30,0,10,10,0,10,0,140,30,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,180,Cluster 0
Albacete,1,51,0,0,40,0,30,30,0,20,0,150,60,0,0,0,10,0,0,0,0,90,50,0,0,0,0,50,270,Cluster 2
Albacete,1,52,0,20,80,0,20,20,0,40,0,200,60,0,0,0,0,0,0,0,0,120,40,0,0,20,0,60,230,Cluster 2
Ciudad Real,1,1,0,20,70,0,50,40,0,20,0,230,10,0,0,0,10,0,0,0,0,40,0,0,0,0,0,110,80,Cluster 1
Ciudad Real,1,2,0,0,60,0,30,10,0,0,0,130,10,0,0,0,10,0,0,0,0,30,0,0,0,0,0,90,50,Cluster 1
Ciudad Real,1,3,0,0,30,0,10,30,0,0,0,110,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,40,80,Cluster 0
Ciudad Real,1,4,0,0,50,0,40,10,0,0,0,120,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,50,80,Cluster 1
Ciudad Real,1,5,0,0,40,0,20,30,0,0,0,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,50,60,Cluster 1
Ciudad Real,1,6,0,0,60,0,30,30,0,0,0,110,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,60,60,Cluster 1
Ciudad Real,1,7,0,20,40,0,40,20,0,0,0,160,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,80,50,Cluster 1
Ciudad Real,1,8,0,0,40,0,30,20,0,0,0,120,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,50,70,Cluster 1
Ciudad Real,1,9,0,30,40,0,40,40,0,0,0,140,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,50,60,Cluster 1
Ciudad Real,1,10,0,10,40,0,40,30,0,10,0,90,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,40,60,Cluster 1
Ciudad Real,1,11,0,0,40,0,30,10,0,0,0,100,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,80,40,Cluster 1
Ciudad Real,1,12,0,10,50,0,30,30,0,0,0,90,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,120,80,Cluster 1
Ciudad Real,1,13,0,40,60,0,40,40,0,10,0,200,20,0,0,0,20,0,0,0,0,10,0,0,0,0,0,100,90,Cluster 1
Ciudad Real,1,14,0,10,50,0,40,10,0,0,0,120,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,40,50,Cluster 1
Ciudad Real,1,15,0,0,50,0,30,40,0,0,0,140,20,0,0,0,10,0,0,0,0,40,0,0,0,0,0,120,60,Cluster 1
Ciudad Real,1,16,0,0,30,0,40,30,0,0,0,170,20,0,0,0,30,0,0,0,0,50,0,0,0,0,0,80,70,Cluster 1
Ciudad Real,1,17,0,10,70,0,50,40,0,20,0,150,0,0,0,0,10,0,0,0,0,40,10,0,0,0,0,80,90,Cluster 1
Ciudad Real,1,18,0,0,70,0,50,20,0,0,0,200,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,100,100,Cluster 1
Ciudad Real,1,19,0,10,50,10,40,20,0,10,0,120,10,0,0,0,10,0,0,0,0,20,10,0,0,0,0,80,80,Cluster 1
Ciudad Real,1,20,0,0,50,0,40,30,0,20,0,120,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,110,60,Cluster 1
Ciudad Real,1,21,0,10,40,0,20,10,0,10,0,100,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,120,80,Cluster 1
Ciudad Real,1,22,0,10,60,0,40,30,0,0,0,160,10,0,0,0,10,0,0,0,0,50,0,0,0,0,0,110,70,Cluster 1
Ciudad Real,1,23,0,10,40,0,50,10,0,0,0,130,0,0,0,0,10,0,0,0,0,30,10,0,0,0,0,70,80,Cluster 1
Ciudad Real,1,24,0,0,40,0,40,20,0,10,0,110,10,0,0,0,10,0,0,0,0,50,0,0,0,0,0,60,60,Cluster 1
Ciudad Real,1,25,0,0,50,0,40,30,0,10,0,210,0,0,0,0,10,0,0,0,0,20,20,0,0,0,0,70,70,Cluster 1
Ciudad Real,1,26,0,10,30,0,40,30,0,20,0,90,30,0,0,0,0,0,0,0,0,20,10,0,0,0,0,40,70,Cluster 1
Ciudad Real,1,27,0,0,30,0,50,20,0,10,0,130,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,60,40,Cluster 1
Ciudad Real,1,28,0,0,50,0,40,30,0,0,0,90,30,0,0,0,0,0,0,0,0,40,20,0,0,0,0,70,40,Cluster 1
Ciudad Real,1,29,0,10,40,0,30,20,0,10,0,110,20,0,0,0,10,0,0,0,0,40,0,0,0,0,0,80,50,Cluster 1
Ciudad Real,1,30,0,10,40,0,20,30,0,0,0,100,20,0,0,0,20,0,0,0,0,10,20,0,0,0,0,90,70,Cluster 1
Ciudad Real,1,31,0,10,50,0,30,20,0,20,0,80,30,0,0,0,10,0,0,0,0,20,10,0,0,0,0,100,80,Cluster 1
Ciudad Real,1,32,0,0,40,0,10,20,0,0,0,80,60,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,60,Cluster 1
Ciudad Real,1,33,0,30,30,0,50,50,0,30,0,160,50,0,0,0,0,0,0,0,0,20,20,0,0,0,0,130,80,Cluster 1
Ciudad Real,1,34,0,0,60,0,30,10,0,10,0,130,20,0,0,0,0,0,0,0,0,20,30,0,0,0,0,40,60,Cluster 1
Ciudad Real,1,35,0,30,40,0,10,40,0,30,0,110,20,0,0,0,10,0,0,0,0,30,0,0,0,0,0,50,40,Cluster 1
Ciudad Real,1,36,0,0,50,0,30,10,0,10,0,110,10,0,0,0,10,10,0,0,0,30,0,0,0,0,0,70,70,Cluster 1
Ciudad Real,1,37,0,30,50,0,40,30,0,0,0,90,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,70,60,Cluster 1
Ciudad Real,1,38,0,10,30,0,50,10,0,0,0,120,20,0,0,0,10,0,0,0,0,30,0,0,0,0,0,70,90,Cluster 1
Ciudad Real,1,39,0,10,50,0,40,30,0,0,0,120,10,0,0,0,0,0,10,0,0,30,10,0,0,0,0,90,90,Cluster 1
Ciudad Real,1,40,0,30,50,0,30,20,0,0,0,190,0,0,0,0,20,0,0,0,0,50,0,0,0,0,0,110,50,Cluster 1
Ciudad Real,1,41,0,20,50,0,60,50,0,10,0,220,10,0,0,0,10,0,0,10,0,40,0,0,0,0,0,90,130,Cluster 1
Ciudad Real,1,42,0,10,50,0,40,30,0,0,0,110,0,0,0,0,10,0,0,0,0,20,10,20,0,0,0,50,40,Cluster 1
Ciudad Real,1,43,0,0,50,0,40,40,0,0,0,100,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,100,50,Cluster 1
Ciudad Real,1,44,0,10,80,0,70,60,0,20,0,200,40,0,0,0,20,0,0,0,0,50,0,0,0,0,0,180,110,Cluster 1
Ciudad Real,1,45,0,0,60,0,40,20,0,0,0,90,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,70,60,Cluster 1
Ciudad Real,1,46,0,10,50,0,30,30,0,0,0,160,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,90,70,Cluster 1
Ciudad Real,1,47,0,10,50,0,40,30,0,10,0,90,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,90,50,Cluster 1
Ciudad Real,1,48,0,10,50,0,30,30,0,0,0,130,0,0,0,0,20,0,0,0,0,30,0,0,0,0,0,70,50,Cluster 1
Ciudad Real,1,49,0,20,80,0,90,60,0,10,0,250,10,0,0,10,10,0,0,0,0,60,0,0,0,0,0,140,80,Cluster 1
Ciudad Real,1,50,0,0,60,0,20,20,0,10,0,100,10,0,0,0,0,0,0,0,0,10,0,0,0,10,0,60,70,Cluster 1
Ciudad Real,1,51,0,10,40,0,10,30,0,10,0,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,70,Cluster 1
Ciudad Real,1,52,0,0,40,0,40,20,10,10,0,150,20,0,0,0,20,0,0,0,0,40,0,0,0,0,0,90,60,Cluster 1
Cuenca,1,1,0,0,10,0,0,0,0,10,0,110,0,0,0,0,0,0,0,0,0,20,10,0,0,0,10,0,0,Cluster 0
Cuenca,1,2,0,0,10,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,4,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,30,Cluster 0
Cuenca,1,5,0,0,10,0,0,0,0,0,0,110,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,6,0,0,10,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,7,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,8,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,40,Cluster 0
Cuenca,1,9,0,0,20,0,10,0,0,0,0,80,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,10,0,0,10,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,30,Cluster 0
Cuenca,1,11,0,0,10,0,0,0,0,20,0,90,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,12,0,0,10,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,13,0,10,20,0,0,0,0,10,0,90,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,10,20,Cluster 0
Cuenca,1,14,0,0,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,15,0,0,10,0,10,0,0,0,0,80,0,0,0,0,0,0,0,0,0,40,0,0,0,0,10,0,30,Cluster 0
Cuenca,1,16,0,10,10,0,10,10,0,0,0,100,10,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,Cluster 0
Cuenca,1,17,0,0,30,0,0,0,0,20,0,100,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,30,Cluster 0
Cuenca,1,18,0,0,0,0,0,0,0,10,0,150,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,Cluster 0
Cuenca,1,19,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,20,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,30,Cluster 0
Cuenca,1,21,0,0,20,0,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,Cluster 0
Cuenca,1,22,0,0,10,0,0,0,0,10,0,100,30,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,23,0,0,0,0,10,0,0,20,0,70,30,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,24,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,25,0,0,0,0,0,0,0,0,0,140,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,26,0,0,0,0,0,0,0,0,0,130,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,Cluster 0
Cuenca,1,27,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,28,0,0,0,0,0,0,0,10,0,70,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,29,0,0,10,0,0,0,0,10,0,90,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,30,0,0,10,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,31,0,0,10,0,10,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Cluster 0
Cuenca,1,32,0,0,10,0,0,0,0,10,0,60,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,33,0,0,20,0,0,0,0,10,0,130,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,Cluster 0
Cuenca,1,34,0,0,0,0,0,0,0,10,0,70,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,Cluster 0
Cuenca,1,35,0,0,10,0,0,0,0,10,0,110,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,36,0,0,10,0,0,0,0,0,0,110,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,37,0,0,10,0,0,0,0,20,0,110,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,38,0,0,20,0,0,0,0,0,0,130,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,50,Cluster 0
Cuenca,1,39,0,0,30,0,0,0,0,0,0,140,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,Cluster 0
Cuenca,1,40,0,0,10,0,0,0,0,10,0,110,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,41,0,0,10,0,0,0,0,10,0,160,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,42,0,0,0,0,0,0,0,0,0,110,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,43,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,20,Cluster 0
Cuenca,1,44,0,10,30,0,0,0,0,0,0,220,20,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,30,Cluster 0
Cuenca,1,45,0,0,0,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,46,0,0,10,0,0,0,0,20,0,90,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,47,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,48,0,0,20,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,49,0,0,30,0,10,0,0,20,0,200,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,20,20,Cluster 0
Cuenca,1,50,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,51,0,0,20,0,0,0,0,0,0,120,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,10,10,Cluster 0
Cuenca,1,52,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,Cluster 0
Guadalajara,1,1,0,0,0,0,0,0,0,30,0,60,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,30,Cluster 0
Guadalajara,1,2,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,3,0,10,10,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Cluster 0
Guadalajara,1,4,0,0,10,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,5,0,0,20,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,6,0,0,0,0,10,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,7,0,0,0,0,0,0,0,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,8,0,0,10,0,10,0,0,40,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,9,0,0,0,0,10,0,0,30,0,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,10,0,0,10,0,0,0,0,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,11,0,0,0,0,0,0,0,40,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,Cluster 0
Guadalajara,1,12,0,0,10,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,Cluster 0
Guadalajara,1,13,0,0,20,0,10,0,0,70,0,110,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,Cluster 0
Guadalajara,1,14,0,0,0,0,0,0,0,20,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,Cluster 0
Guadalajara,1,15,0,0,10,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,16,0,0,10,0,0,0,0,20,0,40,0,0,0,0,10,0,0,0,0,20,0,0,0,0,10,20,0,Cluster 0
Guadalajara,1,17,0,0,0,0,0,0,0,50,0,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,18,0,0,10,0,0,0,0,40,0,140,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,20,Cluster 0
Guadalajara,1,19,0,0,10,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,Cluster 0
Guadalajara,1,20,0,0,0,0,0,0,0,30,0,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,Cluster 0
Guadalajara,1,21,0,0,0,0,0,0,0,60,0,80,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,Cluster 0
Guadalajara,1,22,0,0,10,0,0,0,0,50,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,23,0,0,10,0,0,0,0,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Cluster 0
Guadalajara,1,24,0,0,0,0,0,0,0,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Cluster 0
Guadalajara,1,25,0,10,0,0,0,0,0,50,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,26,0,0,0,0,0,0,0,20,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,27,0,0,10,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,28,0,10,0,0,10,0,0,40,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,29,0,10,0,0,0,0,0,40,0,50,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,20,Cluster 0
Guadalajara,1,30,0,0,0,0,0,0,0,30,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,31,0,0,0,0,0,0,0,30,0,30,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Cluster 0
Guadalajara,1,32,0,0,10,10,0,0,0,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Cluster 0
Guadalajara,1,33,0,0,0,0,0,10,0,40,0,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,34,0,0,10,10,0,0,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,Cluster 0
Guadalajara,1,35,0,0,10,0,0,0,0,30,0,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,36,0,0,0,0,0,0,0,30,0,50,0,0,0,0,0,0,0,10,0,20,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,37,0,0,0,0,0,0,0,50,0,80,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,Cluster 0
